SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
21-Feb-2017,37,42344,42145,43211,43010,39176,2506,4781,0,11606,0,15,16,934,973,-252,73,943,974,-251,68
21-Feb-2017,38,41559,41323,42477,42239,38425,2535,4781,0,11606,0,13,13,992,985,-252,-53,983,986,-251,-56
21-Feb-2017,39,40532,40310,41395,41171,37583,2569,4781,0,11606,0,11,13,992,997,-252,8,983,1000,-251,12
21-Feb-2017,40,39377,39103,40239,39966,36512,2603,4781,0,11606,0,10,13,992,1006,-252,107,983,1006,-251,112
21-Feb-2017,41,37765,37474,38626,38335,35006,2644,4781,0,11606,0,10,13,992,1001,-251,214,983,1003,-249,216
21-Feb-2017,42,35898,35630,36732,36465,33366,2684,4781,0,11606,0,10,13,991,970,-224,268,983,974,-223,271
21-Feb-2017,43,34122,33781,34940,34594,31783,2708,4781,0,11606,0,8,9,348,1032,-210,286,316,1036,-205,286
21-Feb-2017,44,32076,31569,32753,32239,29954,2732,4781,0,11606,0,9,12,318,1014,-68,286,319,1016,-59,286
21-Feb-2017,45,29932,29461,30542,30073,28007,2718,4781,0,11606,0,10,13,224,1018,110,286,216,1018,115,286
21-Feb-2017,46,28031,27565,28646,28180,26164,2704,4781,0,11606,0,15,15,196,979,198,286,218,983,198,286
21-Feb-2017,47,25961,25481,26577,26100,24224,2771,4781,0,11606,0,16,19,792,781,199,286,782,772,198,286
21-Feb-2017,48,24784,24222,25605,24897,23070,2837,4831,0,11873,0,221,239,782,748,199,286,783,746,198,286
22-Feb-2017,1,24250,23823,25990,25549,22693,2800,4831,0,11873,0,1140,1176,1283,766,199,286,1276,767,198,286
22-Feb-2017,2,24511,24161,26600,26246,23024,2763,4831,0,11873,0,1489,1764,1294,791,199,286,1276,792,198,286
22-Feb-2017,3,24103,23710,26243,25782,22698,2798,4831,0,11873,0,1540,2064,1208,764,200,286,1195,762,198,286
22-Feb-2017,4,23499,23079,25678,25249,22132,2833,4831,0,11873,0,1579,2083,1218,775,199,286,1194,776,198,286
22-Feb-2017,5,23025,22615,25186,24784,21710,2785,4831,0,11873,0,1561,2079,925,813,200,286,915,815,198,286
22-Feb-2017,6,22805,22387,24982,24559,21466,2736,4831,0,11873,0,1577,2081,931,815,200,286,914,816,198,286
22-Feb-2017,7,22326,21878,24511,24068,20948,2728,4831,0,11873,0,1585,2103,533,716,200,286,518,710,198,286
22-Feb-2017,8,21810,21404,24180,23904,20443,2720,4831,0,11873,0,1770,2293,523,700,200,286,519,701,198,286
22-Feb-2017,9,21768,21399,24032,23776,20421,2677,4831,0,11873,0,1664,2166,212,723,200,286,196,722,198,286
22-Feb-2017,10,21849,21522,24167,23970,20514,2633,4831,0,11873,0,1718,2237,172,721,199,286,186,724,198,286
22-Feb-2017,11,22719,22385,24501,24129,21345,2634,4831,0,11873,0,1182,1611,1042,778,200,286,1049,782,198,286
22-Feb-2017,12,24053,23758,25180,24859,22560,2634,4831,0,11873,0,527,677,1060,814,198,286,1048,813,198,286
22-Feb-2017,13,27254,27083,27868,27697,25454,2580,4831,0,11873,0,14,168,1074,818,198,286,1068,820,198,286
22-Feb-2017,14,30349,30127,30960,30740,28278,2526,4831,0,11873,0,11,22,1105,768,198,286,1065,772,198,286
22-Feb-2017,15,33394,33117,34132,33893,31036,2486,4831,16,11873,0,8,7,-130,999,117,257,-151,1004,111,253
22-Feb-2017,16,34948,34577,35771,35422,32476,2445,4831,177,11873,0,9,13,-156,981,-58,118,-148,984,-65,113
22-Feb-2017,17,35947,35576,36995,36629,33387,2465,4831,394,11873,0,9,13,-307,979,-112,-20,-307,982,-110,-24
22-Feb-2017,18,36250,35850,37352,36943,33712,2485,4831,693,11873,0,9,11,-317,1025,-136,-40,-306,1027,-136,-39
22-Feb-2017,19,36923,36491,37712,37279,34305,2533,4831,992,11873,0,5,6,19,1031,-160,-24,30,1034,-160,-23
22-Feb-2017,20,37001,36523,37808,37335,34354,2581,4831,1330,11873,67,7,10,39,1018,-167,-33,30,1019,-168,-35
22-Feb-2017,21,36448,36009,37867,37441,33802,2672,4831,1560,11873,194,9,12,-421,970,-242,-147,-421,972,-243,-151
22-Feb-2017,22,36153,35752,37622,37219,33560,2763,4831,1760,11873,166,7,10,-430,997,-249,-183,-421,1001,-248,-183
22-Feb-2017,23,36256,35820,37625,37189,33691,2794,4831,1840,11873,77,5,9,-350,1023,-249,-165,-345,1026,-248,-163
22-Feb-2017,24,36368,35970,37714,37314,33803,2824,4831,1990,11873,0,5,7,-352,1029,-249,-140,-344,1030,-248,-140
22-Feb-2017,25,36502,36056,37764,37320,33939,2832,4831,2040,11873,0,9,12,-258,998,-249,-146,-251,1000,-248,-147
22-Feb-2017,26,36387,35908,37645,37167,33820,2839,4831,2000,11873,0,9,12,-260,993,-249,-140,-251,996,-248,-141
22-Feb-2017,27,36274,35779,37501,37024,33703,2815,4831,2070,11873,0,9,11,-140,1015,-249,-229,-140,1015,-248,-233
22-Feb-2017,28,36093,35625,37338,36850,33548,2791,4831,1910,11873,0,5,7,-171,991,-249,-220,-140,996,-248,-219
22-Feb-2017,29,36266,35773,37367,36877,33800,2767,4831,1610,11873,0,4,4,994,955,-249,-248,1004,956,-248,-249
22-Feb-2017,30,36462,36024,37588,37154,33956,2743,4831,1330,11873,0,4,5,1015,940,-249,-273,1002,944,-248,-274
22-Feb-2017,31,36693,36248,37838,37395,34113,2601,4831,1020,11873,0,5,6,1441,995,-249,-291,1442,997,-248,-292
22-Feb-2017,32,37465,36894,38596,38030,34838,2458,4831,688,11873,0,7,11,1495,997,-249,-275,1477,999,-248,-275
22-Feb-2017,33,38463,37850,39646,39042,35668,2264,4831,457,11873,0,9,11,1348,1012,-249,-325,1328,1014,-248,-328
22-Feb-2017,34,39823,39162,40989,40331,36773,2070,4831,211,11873,0,9,11,1341,1020,-249,-308,1329,1023,-248,-307
22-Feb-2017,35,41403,40771,42650,42025,38107,1921,4831,58,11873,0,9,11,1492,1036,-249,-389,1477,1038,-248,-394
22-Feb-2017,36,43347,42679,44644,43972,39768,1772,4831,0,11873,52,12,10,1494,1028,-217,-468,1477,1032,-216,-468
22-Feb-2017,37,44029,43047,45266,44276,40261,1654,4831,0,11873,119,10,10,1494,986,-251,-376,1477,986,-251,-371
22-Feb-2017,38,43604,42776,44764,43936,39766,1536,4831,0,11873,63,9,12,1494,990,-251,-300,1477,996,-251,-298
22-Feb-2017,39,43027,42317,44128,43417,39200,1412,4831,0,11873,0,8,6,1494,995,-246,-247,1477,997,-244,-246
22-Feb-2017,40,41940,41362,42972,42390,38156,1288,4831,0,11873,0,8,8,1494,1019,-245,-179,1477,1020,-244,-174
22-Feb-2017,41,40781,40218,41753,41191,36968,1210,4831,0,11873,0,9,10,1493,1005,-245,-118,1477,1008,-244,-118
22-Feb-2017,42,39214,38663,40095,39535,35556,1131,4831,0,11873,0,9,11,1495,1004,-227,-45,1477,1003,-222,-39
22-Feb-2017,43,37320,36873,38082,37632,33823,1104,4831,0,11873,0,9,9,972,1019,-153,29,942,1022,-148,29
22-Feb-2017,44,35269,34869,35936,35535,31933,1076,4831,0,11873,0,9,12,952,990,-58,81,944,991,-54,83
22-Feb-2017,45,33147,32771,33756,33383,29917,1071,4831,0,11873,0,9,13,693,978,40,173,670,981,45,178
22-Feb-2017,46,31263,30883,31881,31504,28093,1066,4831,0,11873,0,18,20,664,978,128,281,673,981,132,282
22-Feb-2017,47,29274,28761,29889,29379,26266,1083,4831,0,11873,0,15,17,1402,875,194,286,1406,873,194,286
22-Feb-2017,48,27889,27481,28503,28096,25017,1100,4831,0,11750,0,14,15,1420,895,197,286,1404,898,196,286
23-Feb-2017,1,27488,27266,28105,27883,24702,1173,4831,0,11750,0,17,18,1419,884,197,286,1404,886,196,286
23-Feb-2017,2,27724,27496,28385,28173,25006,1246,4831,0,11750,0,61,77,1420,884,197,286,1404,887,196,286
23-Feb-2017,3,27069,26839,28306,28094,24449,1366,4831,0,11750,0,637,655,1419,859,197,286,1404,861,196,286
23-Feb-2017,4,26052,25798,27704,27341,23553,1486,4831,0,11750,0,1052,1062,1420,859,197,286,1404,861,196,286
23-Feb-2017,5,25286,25013,27330,27004,22891,1599,4831,0,11750,0,1444,1454,1418,873,197,286,1404,870,196,286
23-Feb-2017,6,24805,24493,27093,26768,22489,1711,4831,0,11750,0,1688,1695,1437,864,197,286,1402,868,196,286
23-Feb-2017,7,24166,23855,26499,26153,21908,1876,4831,0,11750,0,1733,1732,360,895,197,286,330,896,196,286
23-Feb-2017,8,23437,23093,25846,25450,21255,2040,4831,0,11750,0,1809,1811,334,849,197,287,333,848,196,286
23-Feb-2017,9,22881,22556,25275,25001,20828,2124,4831,0,11750,0,1794,2062,51,641,197,286,40,636,196,286
23-Feb-2017,10,22870,22610,25197,25086,20859,2207,4831,0,11750,0,1727,2321,28,710,197,286,42,708,196,286
23-Feb-2017,11,23553,23304,25761,25662,21478,2287,4831,0,11750,0,1608,2267,763,482,197,287,772,477,196,286
23-Feb-2017,12,25125,24913,27183,27106,22911,2367,4831,0,11750,0,1458,1819,779,497,197,287,770,504,196,286
23-Feb-2017,13,28299,28161,29293,29277,25805,2387,4831,0,11750,0,394,530,1324,869,197,287,1334,880,196,286
23-Feb-2017,14,31123,31002,31737,31772,28343,2406,4831,0,11750,19,14,169,1367,857,197,287,1329,857,196,286
23-Feb-2017,15,34121,33910,34727,34519,30933,2435,4831,13,11750,144,6,8,645,664,197,287,627,656,196,286
23-Feb-2017,16,35291,35049,35903,35667,31922,2463,4831,184,11750,265,12,9,606,674,191,287,632,684,189,286
23-Feb-2017,17,36409,36122,37021,36738,32979,2505,4831,573,11750,265,12,16,1488,1004,154,287,1477,1009,153,286
23-Feb-2017,18,36864,36464,37473,37079,33394,2546,4831,1070,11750,265,9,14,1493,971,152,287,1477,972,151,287
23-Feb-2017,19,37412,37004,38021,37616,33909,2601,4831,1690,11750,119,9,12,1493,987,144,263,1477,988,143,260
23-Feb-2017,20,37416,36964,38025,37576,33912,2656,4831,2040,11750,0,9,12,1493,995,151,185,1477,998,149,183
23-Feb-2017,21,37185,36734,37794,37346,33697,2664,4831,2310,11750,0,9,13,1493,984,104,136,1477,986,103,135
23-Feb-2017,22,37289,36868,37897,37480,33796,2672,4831,2470,11750,0,8,9,1495,1031,103,121,1477,1034,103,120
23-Feb-2017,23,37605,37221,38214,37834,34086,2656,4831,2480,11750,0,9,10,1412,1022,103,98,1396,1024,103,98
23-Feb-2017,24,37859,37489,38464,38097,34307,2639,4831,2520,11750,39,5,3,1226,1025,12,95,1196,1024,8,94
23-Feb-2017,25,37841,37496,38448,38104,34283,2668,4831,2400,11750,263,7,7,997,989,0,66,986,991,0,65
23-Feb-2017,26,37460,37151,38069,37763,33891,2697,4831,2320,11750,266,9,8,997,1021,0,53,986,1024,0,52
23-Feb-2017,27,37177,36906,37788,37518,33598,2687,4831,2430,11750,261,11,8,997,992,0,32,986,989,0,33
23-Feb-2017,28,37204,36926,37818,37544,33613,2677,4831,2300,11750,5,14,19,997,987,0,87,986,992,0,87
23-Feb-2017,29,37260,36906,37870,37519,33647,2658,4831,2160,11750,0,10,14,997,966,0,46,986,968,0,45
23-Feb-2017,30,37087,36698,37693,37308,33437,2639,4831,1970,11750,0,6,10,997,1003,0,16,987,1006,0,15
23-Feb-2017,31,37286,36701,37891,37310,33552,2530,4831,1730,11750,0,5,9,997,1002,0,82,987,1005,0,86
23-Feb-2017,32,37982,37326,38587,37935,34214,2421,4831,1310,11750,0,5,6,998,1030,0,134,986,1030,0,133
23-Feb-2017,33,38813,38179,39418,38788,34957,2310,4831,891,11750,0,5,9,998,990,0,44,987,989,0,38
23-Feb-2017,34,39912,39310,40570,39971,35953,2198,4831,479,11750,0,7,6,997,974,0,-51,986,978,0,-54
23-Feb-2017,35,41281,40690,42060,41481,37164,2087,4831,163,11750,0,8,8,998,998,0,-171,986,1000,0,-174
23-Feb-2017,36,42867,42234,43645,43010,38596,1975,4831,0,11750,0,7,3,998,994,0,-171,986,996,0,-170
23-Feb-2017,37,44173,43499,45001,44335,39815,1915,4831,0,11750,0,3,3,997,1001,0,-225,987,1003,0,-229
23-Feb-2017,38,44182,43531,45076,44429,39799,1854,4831,0,11750,0,4,7,998,986,0,-290,987,986,0,-290
23-Feb-2017,39,43498,43067,44348,43920,39243,1848,4831,0,11750,0,4,7,997,988,0,-246,986,989,0,-244
23-Feb-2017,40,42361,41945,43133,42713,38235,1841,4831,0,11750,0,7,5,998,967,0,-165,986,968,0,-160
23-Feb-2017,41,40951,40525,41674,41253,36946,1784,4831,0,11750,0,5,6,997,1016,0,-118,986,1018,0,-119
23-Feb-2017,42,39380,38931,40060,39613,35631,1727,4831,0,11750,0,6,8,998,981,0,-74,986,981,0,-73
23-Feb-2017,43,37828,37365,38467,37999,34249,1709,4831,0,11750,0,8,7,537,1001,0,-31,512,1000,0,-25
23-Feb-2017,44,35743,35300,36348,35909,32369,1691,4831,0,11750,0,5,8,517,984,0,119,515,987,0,124
23-Feb-2017,45,33489,33020,34284,33849,30335,1680,4831,0,11750,0,5,9,-190,986,0,258,-221,987,0,261
23-Feb-2017,46,31686,31242,32551,32079,28607,1669,4831,0,11750,0,15,18,-250,991,0,287,-213,990,0,287
23-Feb-2017,47,29723,29128,31136,30586,26847,1628,4831,0,11750,0,813,857,950,937,0,287,960,938,0,286
23-Feb-2017,48,28389,27944,30446,29990,25651,1587,4831,0,11750,0,1457,1462,994,916,0,287,986,914,0,287
24-Feb-2017,1,28076,27542,29938,29395,25448,1588,4831,0,11750,0,1262,1255,994,927,0,287,986,932,0,287
24-Feb-2017,2,28489,27974,30374,29862,25888,1588,4831,0,11750,0,1285,1288,995,950,0,287,986,952,0,286
24-Feb-2017,3,28245,27676,30140,29566,25639,1574,4831,0,11750,0,1289,1290,995,929,-6,287,986,929,-6,287
24-Feb-2017,4,27610,27066,29810,29278,25083,1559,4831,0,11750,0,1600,1613,994,925,0,287,986,928,0,286
24-Feb-2017,5,27162,26603,29589,29015,24686,1545,4831,0,11750,0,1810,1812,994,925,-17,287,986,928,-18,286
24-Feb-2017,6,27051,26513,29476,28923,24561,1530,4831,0,11750,0,1808,1810,994,914,-17,287,986,918,-16,286
24-Feb-2017,7,26670,26136,28918,28365,24145,1482,4831,0,11750,0,1631,1629,994,903,-17,287,986,904,-16,287
24-Feb-2017,8,26138,25592,28395,27997,23610,1434,4831,0,11750,0,1640,1805,994,916,-17,314,986,918,-16,317
24-Feb-2017,9,25875,25400,28254,27915,23370,1392,4831,0,11750,0,1762,1915,995,926,-17,382,986,929,-16,382
24-Feb-2017,10,26119,25641,28485,28143,23588,1350,4831,0,11750,0,1749,1902,995,926,-17,374,986,928,-16,373
24-Feb-2017,11,26863,26402,28944,28495,24260,1312,4831,0,11750,0,1464,1457,532,925,-17,373,508,928,-16,377
24-Feb-2017,12,28220,27846,29932,29487,25486,1273,4831,0,11750,0,1112,1078,513,926,14,381,511,928,15,376
24-Feb-2017,13,31380,31053,32081,31732,28375,1201,4831,0,11750,0,101,77,278,925,85,232,265,928,91,227
24-Feb-2017,14,34383,34030,34992,34639,31092,1128,4831,3,11750,0,9,7,250,911,176,122,239,914,174,118
24-Feb-2017,15,37309,36935,38695,38355,33662,1071,4831,188,11750,0,5,3,-771,1019,52,-10,-802,1025,44,-15
24-Feb-2017,16,38607,38151,40145,39662,34817,1014,4831,614,11750,0,5,8,-831,1006,-52,-50,-793,1010,-52,-50
24-Feb-2017,17,39201,38742,39971,39516,35355,983,4831,1480,11750,64,4,2,375,1018,-100,-66,395,1017,-104,-69
24-Feb-2017,18,38952,38449,39874,39378,35119,951,4831,2340,11750,12,5,8,397,992,-161,-156,392,994,-160,-160
24-Feb-2017,19,38816,38290,39879,39362,34945,957,4831,3220,11750,0,4,9,914,994,-193,-266,930,992,-194,-269
24-Feb-2017,20,38017,37507,39139,38629,34146,963,4831,4010,11750,0,6,7,994,973,-212,-304,986,977,-211,-304
24-Feb-2017,21,37392,36873,38533,38020,33525,953,4831,4500,11750,0,6,9,795,987,-229,-306,781,991,-229,-306
24-Feb-2017,22,37149,36677,38269,37797,33341,943,4831,4680,11750,0,5,9,784,1027,-232,-283,783,1029,-230,-281
24-Feb-2017,23,37348,36880,38415,37946,33550,928,4831,4470,11750,0,4,4,884,1038,-228,-235,877,1042,-227,-233
24-Feb-2017,24,37315,36851,38356,37895,33488,913,4831,4380,11750,0,5,6,882,1030,-228,-208,878,1023,-227,-208
24-Feb-2017,25,37341,36879,38411,37954,33532,926,4831,4320,11750,0,5,13,992,1021,-222,-243,986,1023,-218,-244
24-Feb-2017,26,36927,36474,37907,37606,33132,939,4831,4360,11750,0,5,164,994,992,-140,-235,986,994,-137,-232
24-Feb-2017,27,36677,36216,37595,37289,32951,949,4831,4200,11750,0,5,163,920,1012,-153,-160,910,1014,-151,-160
24-Feb-2017,28,36363,35895,37179,36860,32705,958,4831,3880,11750,0,3,162,917,1004,-92,-121,911,1004,-86,-118
24-Feb-2017,29,36260,35875,36986,36762,32684,970,4831,3540,11750,0,3,161,992,1021,-83,-40,986,1023,-87,-39
24-Feb-2017,30,36169,35773,36926,36684,32669,982,4831,3290,11750,0,3,161,994,1030,-154,1,986,1032,-151,7
24-Feb-2017,31,36242,35903,36911,36727,32764,1003,4831,2570,11750,0,3,162,997,1011,-66,128,986,1012,-63,130
24-Feb-2017,32,36971,36665,37637,37489,33540,1023,4831,1840,11750,0,7,165,997,1013,-59,167,986,1019,-59,170
24-Feb-2017,33,38088,37729,38699,38344,34590,1041,4831,1190,11750,0,10,15,998,1017,-1,275,986,1017,2,277
24-Feb-2017,34,39346,38943,39958,39558,35814,1059,4831,539,11750,52,12,13,997,1024,69,285,986,1026,71,286
24-Feb-2017,35,40773,40199,41382,40811,37154,1130,4831,178,11750,130,9,12,998,1007,41,276,987,1007,39,274
24-Feb-2017,36,42758,42076,43368,42689,39091,1201,4831,0,11750,176,10,13,998,980,78,219,987,979,79,219
24-Feb-2017,37,43900,43079,44513,43695,40307,1298,4831,0,11750,201,13,15,998,982,46,269,987,988,44,270
24-Feb-2017,38,43442,42650,44053,43264,39929,1395,4831,0,11750,70,11,14,997,993,21,184,987,993,19,179
24-Feb-2017,39,42677,41828,43306,42448,39379,1475,4831,0,11750,0,9,2,998,997,-20,172,987,1000,-17,177
24-Feb-2017,40,41348,40466,41955,41075,38274,1554,4831,0,11750,0,7,7,998,991,72,278,987,992,71,279
24-Feb-2017,41,39829,39088,40435,39693,36922,1633,4831,0,11750,0,6,5,976,1000,25,183,964,1000,25,177
24-Feb-2017,42,37984,37264,38589,37873,35329,1711,4831,0,11750,0,5,9,974,994,89,145,964,994,93,146
24-Feb-2017,43,36191,35526,36796,36135,33764,1775,4831,0,11750,0,5,9,269,990,181,164,235,993,183,166
24-Feb-2017,44,34418,33522,35026,34133,31949,1838,4831,0,11750,0,8,11,236,990,199,251,240,990,198,254
24-Feb-2017,45,32100,31382,32724,32023,29659,1879,4831,0,11750,0,10,13,-14,987,199,286,-25,990,198,286
24-Feb-2017,46,30335,29638,30986,30278,27940,1920,4831,0,11750,0,11,11,-40,1015,199,287,-20,1018,198,286
24-Feb-2017,47,28583,27779,29202,28399,26351,1931,4831,0,11750,0,19,20,735,920,199,287,741,919,198,286
24-Feb-2017,48,27286,26576,27986,27203,25158,1942,4831,0,11750,0,100,108,746,909,199,287,739,910,198,286
25-Feb-2017,1,26681,25861,27973,26781,24551,2019,4831,0,11750,0,692,712,823,907,199,287,816,911,198,286
25-Feb-2017,2,26791,25990,28276,27052,24648,2096,4831,0,11750,0,885,885,825,927,199,287,818,931,198,286
25-Feb-2017,3,26178,25292,28103,27099,24159,2149,4831,0,11750,0,1325,1385,940,922,199,286,937,927,198,286
25-Feb-2017,4,24997,24276,27440,26640,23387,2202,4831,0,11750,0,1843,1994,951,938,199,287,935,939,198,286
25-Feb-2017,5,24137,23571,26570,26029,22760,2282,4831,0,11750,0,1833,2072,746,930,199,287,739,931,198,286
25-Feb-2017,6,23841,23226,26257,25768,22482,2362,4831,0,11750,0,1816,2152,757,934,199,287,739,939,198,286
25-Feb-2017,7,23186,22571,25586,25229,21790,2403,4831,0,11750,0,1800,2164,447,945,199,287,443,944,198,286
25-Feb-2017,8,22506,21929,24911,24720,21140,2443,4831,0,11750,0,1805,2267,426,897,199,287,408,899,198,286
25-Feb-2017,9,22092,21527,24634,24858,20800,2474,4831,0,11750,0,1783,2303,-159,917,199,287,-166,920,198,286
25-Feb-2017,10,22090,21373,24648,24849,20644,2505,4831,0,11750,0,1779,2299,-179,897,199,287,-177,899,198,286
25-Feb-2017,11,22032,21500,24441,24739,20793,2550,4831,0,11750,0,1630,2146,-179,893,199,287,-177,894,198,286
25-Feb-2017,12,22350,21815,24702,24898,21108,2595,4831,0,11750,0,1580,2090,-172,908,199,287,-160,908,198,286
25-Feb-2017,13,23680,23234,25084,24732,22356,2595,4831,0,11750,0,804,1198,766,596,199,287,789,586,198,287
25-Feb-2017,14,24852,24374,25469,24987,23424,2594,4831,0,11750,0,17,202,797,585,199,287,786,587,198,286
25-Feb-2017,15,26215,25778,26825,26388,24621,2650,4831,11,11750,0,10,165,795,867,199,287,788,880,198,286
25-Feb-2017,16,27386,27106,27995,27716,25708,2705,4831,110,11750,0,9,165,795,920,199,287,788,923,198,287
25-Feb-2017,17,29471,29109,30079,29715,27594,2733,4831,247,11750,0,8,160,781,933,199,287,774,935,198,286
25-Feb-2017,18,31153,30739,31760,31345,29103,2760,4831,397,11750,0,7,135,778,931,199,287,775,934,198,286
25-Feb-2017,19,32468,32057,33078,32664,30255,2800,4831,559,11750,0,10,5,990,894,184,287,985,897,181,286
25-Feb-2017,20,33136,32708,33748,33321,30881,2840,4831,679,11750,0,12,13,996,925,144,287,985,929,143,287
25-Feb-2017,21,33598,33180,34204,33784,31256,2875,4831,725,11750,0,6,3,996,967,94,287,984,970,91,286
25-Feb-2017,22,33710,33256,34322,33871,31317,2909,4831,794,11750,0,12,10,996,967,129,287,980,972,130,286
25-Feb-2017,23,34035,33522,34648,34136,31633,2873,4831,846,11750,0,13,7,996,1015,83,287,985,1017,81,286
25-Feb-2017,24,34231,33695,34839,34305,31724,2837,4831,967,11750,0,8,9,996,991,62,287,984,992,60,286
25-Feb-2017,25,34249,33741,34901,34400,31781,2803,4831,1040,11750,0,14,17,996,1005,-38,286,984,1008,-41,285
25-Feb-2017,26,34157,33605,34826,34281,31589,2768,4831,1040,11750,0,13,13,996,1038,-56,267,984,1041,-57,267
25-Feb-2017,27,34020,33455,34680,34110,31432,2722,4831,1040,11750,0,6,1,996,1028,-54,246,985,1031,-53,247
25-Feb-2017,28,33834,33243,34498,33907,31182,2675,4831,868,11750,0,10,9,996,1024,-54,248,984,1025,-53,248
25-Feb-2017,29,33806,33244,34471,33911,31152,2598,4831,728,11750,0,11,14,996,1018,-54,195,985,1018,-53,192
25-Feb-2017,30,33576,33003,34236,33665,30963,2520,4831,628,11750,0,6,8,996,989,-54,152,985,989,-53,152
25-Feb-2017,31,33547,33033,34257,33747,30898,2407,4831,513,11750,0,6,8,994,972,-104,93,984,973,-105,89
25-Feb-2017,32,33782,33263,34509,33993,31119,2293,4831,364,11750,0,6,10,996,972,-121,54,985,979,-120,52
25-Feb-2017,33,34418,33950,35171,34708,31623,2146,4831,239,11750,0,15,16,995,959,-100,-38,984,962,-97,-43
25-Feb-2017,34,35750,35322,36601,36180,32754,1999,4831,152,11750,0,14,17,996,994,-106,-131,985,995,-107,-133
25-Feb-2017,35,37361,36974,38380,37997,34118,1890,4831,39,11750,0,14,17,996,1001,-159,-246,985,1000,-157,-249
25-Feb-2017,36,39000,38676,40020,39693,35554,1780,4831,0,11750,0,15,13,996,978,-195,-210,985,979,-196,-206
25-Feb-2017,37,39718,39345,40795,40429,36061,1705,4831,0,11750,0,13,18,996,1005,-215,-249,985,1006,-215,-254
25-Feb-2017,38,39399,39014,40545,40164,35698,1630,4831,0,11750,0,14,19,995,983,-216,-316,986,985,-216,-314
25-Feb-2017,39,38322,37868,39429,38978,34709,1562,4831,0,11750,0,14,17,996,1029,-224,-269,985,1030,-223,-269
25-Feb-2017,40,36928,36464,38008,37547,33429,1493,4831,0,11750,0,12,15,996,1022,-243,-225,985,1027,-242,-224
25-Feb-2017,41,35572,35178,36592,36195,32143,1457,4831,0,11750,0,8,11,1188,1018,-245,-167,1183,1020,-244,-162
25-Feb-2017,42,34402,33951,35275,34821,31098,1420,4831,0,11750,0,9,9,1204,1032,-245,-19,1183,1035,-244,-12
25-Feb-2017,43,32982,32504,33835,33360,29809,1419,4831,0,11750,0,8,7,1410,1022,-245,106,1411,1021,-244,108
25-Feb-2017,44,31624,31153,32427,31948,28575,1417,4831,0,11750,0,9,6,1443,1007,-194,69,1411,1008,-187,64
25-Feb-2017,45,30183,29618,30918,30356,27264,1437,4831,0,11750,0,9,10,997,1001,-114,-12,985,1003,-112,-13
25-Feb-2017,46,29219,28684,29946,29405,26311,1456,4831,0,11750,0,10,11,992,1016,-87,-30,985,1014,-82,-30
25-Feb-2017,47,27873,27121,28483,27734,25083,1487,4831,0,11750,0,10,13,1433,887,26,30,1428,882,27,34
25-Feb-2017,48,26695,26145,27310,26762,24044,1518,4831,0,11750,0,15,18,1444,874,47,112,1428,877,48,115
26-Feb-2017,1,26370,25870,26988,26492,23845,1535,4831,0,11750,0,18,19,1443,866,123,199,1428,866,128,204
26-Feb-2017,2,26620,26141,27239,26764,24213,1552,4831,0,11750,0,19,24,1443,864,198,285,1427,864,198,286
26-Feb-2017,3,26186,25650,27439,26781,23914,1566,4831,0,11750,0,653,685,1443,866,198,286,1428,869,198,286
26-Feb-2017,4,25216,24702,26791,26397,23109,1579,4831,0,11750,0,975,1205,1443,861,198,286,1428,863,198,286
26-Feb-2017,5,24454,23967,26093,25791,22504,1602,4831,0,11750,0,1039,1407,1443,884,198,286,1428,884,198,286
26-Feb-2017,6,24123,23552,25917,25505,22192,1624,4831,0,11750,0,1194,1570,1444,846,198,286,1427,848,198,286
26-Feb-2017,7,23427,22871,25577,25107,21499,1640,4831,0,11750,0,1550,1917,1443,862,198,286,1428,865,198,286
26-Feb-2017,8,22789,22178,24945,24569,20871,1655,4831,0,11750,0,1556,1920,1448,843,199,286,1428,844,198,286
26-Feb-2017,9,22257,21723,24457,24439,20433,1701,4831,0,11750,0,1600,1963,1070,904,199,286,1049,906,198,286
26-Feb-2017,10,21924,21401,24337,24178,20173,1747,4831,0,11750,0,1813,2179,1061,825,199,286,1050,823,198,286
26-Feb-2017,11,21823,21292,24195,23895,20115,1826,4831,0,11750,0,1772,2129,603,896,199,287,579,900,198,286
26-Feb-2017,12,22066,21548,24425,24138,20341,1905,4831,0,11750,0,1759,2172,583,888,199,287,579,890,198,286
26-Feb-2017,13,22884,22369,25189,24796,21153,1956,4831,0,11750,0,1705,2216,888,878,199,286,888,876,198,286
26-Feb-2017,14,23334,22777,25590,25152,21612,2006,4831,1,11750,0,1656,2170,906,823,199,282,888,826,198,281
26-Feb-2017,15,24062,23532,25448,24959,22411,2046,4831,131,11750,0,786,1221,368,925,199,244,351,929,198,244
